0,27.698363,31.57613382,35.45390464,39.33167546,43.20944628,47.36420073
1,26.283084,29.96271576,33.64234752,37.32197928,41.00161104,44.94407364
2,25.100329,28.61437506,32.12842112,35.64246718,39.15651324,42.92156259
3,23.808746,27.14197044,30.47519488,33.80841932,37.14164376,40.71295566
4,22.558374,25.71654636,28.87471872,32.03289108,35.19106344,38.57481954
5,22.404221,25.54081194,28.67740288,31.81399382,34.95058476,38.31121791
6,25.278617,28.81762338,32.35662976,35.89563614,39.43464252,43.22643507
7,26.967394,30.74282916,34.51826432,38.29369948,42.06913464,46.11424374
8,31.092068,35.44495752,39.79784704,44.15073656,48.50362608,53.16743628
9,31.454829,35.85850506,40.26218112,44.66585718,49.06953324,53.78775759
10,32.244727,36.75898878,41.27325056,45.78751234,50.30177412,55.13848317
11,33.482255,38.1697707,42.8572864,47.5448021,52.2323178,57.25465605
12,37.411674,42.64930836,47.88694272,53.12457708,58.36221144,63.97396254
13,37.682404,42.95794056,48.23347712,53.50901368,58.78455024,64.43691084
14,33.451308,38.13449112,42.81767424,47.50085736,52.18404048,57.20173668
15,30.523891,34.79723574,39.07058048,43.34392522,47.61726996,52.19585361
16,30.668168,34.96171152,39.25525504,43.54879856,47.84234208,52.44256728
17,32.414285,36.9522849,41.4902848,46.0282847,50.5662846,55.42842735
18,34.302305,39.1046277,43.9069504,48.7092731,53.5115958,58.65694155
19,40.496307,46.16578998,51.83527296,57.50475594,63.17423892,69.24868497
20,38.586603,43.98872742,49.39085184,54.79297626,60.19510068,65.98309113
21,30.794924,35.10621336,39.41750272,43.72879208,48.04008144,52.65932004
22,29.356235,33.4661079,37.5759808,41.6858537,45.7957266,50.19916185
23,29.075848,33.14646672,37.21708544,41.28770416,45.35832288,49.71970008
24,28.156025,32.0978685,36.039712,39.9815555,43.923399,48.14680275
25,26.333663,30.02037582,33.70708864,37.39380146,41.08051428,45.03056373
26,25.194147,28.72132758,32.24850816,35.77568874,39.30286932,43.08199137
27,23.863208,27.20405712,30.54490624,33.88575536,37.22660448,40.80608568
28,22.265816,25.38303024,28.50024448,31.61745872,34.73467296,38.07454536
29,22.757018,25.94300052,29.12898304,32.31496556,35.50094808,38.91450078
30,25.303568,28.84606752,32.38856704,35.93106656,39.47356608,43.26910128
31,27.276975,31.0957515,34.914528,38.7333045,42.552081,46.64362725
32,30.832705,35.1492837,39.4658624,43.7824411,48.0990198,52.72392555
33,33.301385,37.9635789,42.6257728,47.2879667,51.9501606,56.94536835
34,35.333945,40.2806973,45.2274496,50.1742019,55.1209542,60.42104595
35,37.023728,42.20704992,47.39037184,52.57369376,57.75701568,63.31057488
36,40.829601,46.54574514,52.26188928,57.97803342,63.69417756,69.81861771
37,41.240601,47.01428514,52.78796928,58.56165342,64.33533756,70.52142771
38,36.932972,42.10358808,47.27420416,52.44482024,57.61543632,63.15538212
39,32.89714,37.5027396,42.1083392,46.7139388,51.3195384,56.2541094
40,30.850897,35.17002258,39.48914816,43.80827374,48.12739932,52.75503387
41,34.12088,38.8978032,43.6747264,48.4516496,53.2285728,58.3467048
